person_id,zone_id,income_segment,income_rp_k,car_owner,moto_owner,time_car,cost_car,time_moto,cost_moto,time_4wrh,cost_4wrh,time_2wrh,cost_2wrh,time_krl,cost_krl,time_tj,cost_tj,time_royal,cost_royal,time_lrt,cost_lrt,time_mrt,cost_mrt,V_car,V_moto,V_4wrh,V_2wrh,V_krl,V_tj,V_royal,V_lrt,V_mrt
1147,J2,high,18137,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1148,J2,high,23810,1,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1149,J2,mid,9073,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1150,J3b,low,2368,0,0,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
1151,J2,mid,10612,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1152,J3b,low,2723,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
1153,J3b,high,16766,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
1154,J5,high,26791,1,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
1155,J3b,mid,8123,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
1156,J1a,mid,7815,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1157,J1b,low,2964,0,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1158,J2,low,3036,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1159,J1a,high,20364,1,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1160,J2,mid,9566,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1161,J2,mid,9064,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1162,J1b,low,3607,0,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1163,J1a,low,3040,0,0,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1164,J1a,mid,8375,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1165,J1b,mid,9681,1,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1166,J5,mid,9105,0,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
1167,J2,low,2998,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1168,J5,mid,8751,1,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
1169,J1a,low,3433,0,0,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1170,J2,mid,9767,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1171,J2,mid,9010,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1172,J2,low,3008,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1173,J4,low,2720,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1174,J2,mid,7904,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1175,J3a,low,2751,0,0,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
1176,J1b,mid,8827,1,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1177,J4,low,2811,0,0,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1178,J2,mid,8898,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1179,J1a,low,3468,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1180,J2,low,2318,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1181,J1a,high,20002,1,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1182,J4,low,2851,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1183,J2,high,20820,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1184,J2,mid,9126,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1185,J2,mid,9189,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1186,J2,high,22311,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1187,J5,mid,8794,0,0,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
1188,J4,mid,10802,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1189,J3a,low,2673,0,1,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
1190,J1a,high,19350,1,0,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1191,J2,low,3224,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1192,J2,high,21800,1,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1193,J3b,mid,8260,0,0,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
1194,J1a,mid,9113,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1195,J1a,mid,8954,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1196,J4,mid,8089,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1197,J2,mid,8719,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1198,J2,low,3150,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1199,J1a,mid,8539,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1200,J1a,low,3574,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1201,J2,low,2639,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1202,J2,low,2719,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1203,J5,low,3307,1,0,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
1204,J3a,high,23120,0,1,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
1205,J1b,low,2826,0,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1206,J3b,low,3283,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
1207,J1a,high,20093,0,0,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1208,J4,mid,9684,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1209,J2,low,2867,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1210,J3b,low,2703,0,0,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
1211,J5,high,18336,0,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
1212,J5,low,3079,0,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
1213,J2,mid,8136,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1214,J1a,high,27578,1,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1215,J1a,high,23660,1,0,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1216,J1b,high,21157,1,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1217,J1a,low,2784,0,0,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1218,J2,low,3566,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1219,J4,high,24839,0,0,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1220,J2,mid,9460,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1221,J2,low,2713,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1222,J4,low,3139,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1223,J4,low,2537,0,0,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1224,J2,mid,8552,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1225,J2,mid,10253,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1226,J2,high,20183,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1227,J3b,mid,7881,0,1,62.6,114.472,48.9,13.05,69.6,92.85,53.9,53.2,,,85.0,3.5,90.0,37.05,,,,,-199.21023999999997,-131.75699999999998,-374.251,-349.33399999999995,-inf,-96.22,-169.56099999999998,-inf,-inf
1228,J1a,mid,8117,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1229,J4,mid,7591,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1230,J1a,mid,8745,1,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1231,J2,mid,8398,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1232,J5,mid,9530,0,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
1233,J1b,high,24406,0,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1234,J4,high,19210,1,0,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1235,J2,mid,9461,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1236,J1b,mid,11437,1,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1237,J2,mid,8645,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1238,J1b,low,3162,0,1,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1239,J2,mid,9520,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1240,J2,high,20978,1,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1241,J4,mid,7779,1,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1242,J4,mid,8736,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1243,J4,mid,7431,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1244,J2,mid,9256,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1245,J5,low,2786,0,1,20.9,52.755,16.3,4.35,27.9,31.95,21.3,18.4,15.0,3.24,30.0,3.5,,,,,15.0,5.61,-86.5521,-43.11899999999999,-142.24,-133.658,-45.400800000000004,-37.37,-inf,-inf,-52.366200000000006
1246,J4,mid,9328,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1247,J2,mid,8559,1,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1248,J1a,mid,8819,0,1,105.4,176.135,82.3,21.95,112.4,155.15,87.3,88.8,75.0,10.28,,,,,,,,,-312.45169999999996,-222.551,-612.089,-570.2259999999999,-218.59760000000003,-inf,-inf,-inf,-inf
1249,J2,low,2976,0,0,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1250,J4,mid,8179,0,0,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1251,J2,low,2841,0,1,46.8,91.526,36.6,9.75,53.8,69.75,41.6,40.0,35.0,5.4,65.0,3.5,45.0,24.75,40.0,5.0,,,-157.14692,-98.28899999999999,-286.307,-267.86,-102.86800000000001,-74.82,-93.595,-102.0,-inf
1252,J1b,low,2565,0,0,73.4,131.86,57.4,15.3,80.4,108.6,62.4,62.2,,,,,,,,,,,-230.38120000000004,-154.842,-434.30800000000005,-405.46399999999994,-inf,-inf,-inf,-inf,-inf
1253,J4,mid,9211,0,1,51.8,98.613,40.5,10.8,58.8,77.1,45.5,44.2,35.0,5.82,70.0,3.5,50.0,25.8,,,,,-170.21046,-108.90599999999999,-314.19399999999996,-293.714,-103.4644,-80.17,-101.586,-inf,-inf
1254,J3a,mid,9887,0,1,56.4,105.493,44.1,11.75,63.4,83.75,49.1,48.0,40.0,6.2,,,80.0,35.75,,,,,-182.74005999999997,-118.679,-339.69100000000003,-317.47,-117.60400000000001,-inf,-154.715,-inf,-inf
